rollout,graph_index,target_nodes,mode,raw_nodes,raw_edges,lcc_nodes,lcc_edges
39,18,65,cropped_fixed_budget,47,45,15,18
39,19,96,full_threshold_0p5,62,62,59,60
39,19,96,cropped_threshold_0p5,62,62,59,60
39,19,96,cropped_calibrated,68,79,65,77
39,19,96,cropped_fixed_budget,52,45,24,23
40,0,30,full_threshold_0p5,75,74,75,74
40,0,30,cropped_threshold_0p5,30,29,30,29
40,0,30,cropped_calibrated,30,30,30,30
40,0,30,cropped_fixed_budget,30,45,30,45
40,1,71,full_threshold_0p5,59,60,48,52
40,1,71,cropped_threshold_0p5,59,60,48,52
40,1,71,cropped_calibrated,60,75,56,72
40,1,71,cropped_fixed_budget,51,45,33,32
40,2,73,full_threshold_0p5,11,10,11,10
40,2,73,cropped_threshold_0p5,11,10,11,10
40,2,73,cropped_calibrated,11,11,11,11
40,2,73,cropped_fixed_budget,28,45,24,42
40,3,92,full_threshold_0p5,24,23,24,23
40,3,92,cropped_threshold_0p5,24,23,24,23
40,3,92,cropped_calibrated,24,23,24,23
40,3,92,cropped_fixed_budget,27,45,27,45
40,4,86,full_threshold_0p5,87,83,72,71
40,4,86,cropped_threshold_0p5,82,78,67,66
40,4,86,cropped_calibrated,85,81,70,69
40,4,86,cropped_fixed_budget,54,45,14,13
40,5,25,full_threshold_0p5,18,18,18,18
40,5,25,cropped_threshold_0p5,18,18,18,18
40,5,25,cropped_calibrated,21,25,21,25
40,5,25,cropped_fixed_budget,24,45,24,45
40,6,74,full_threshold_0p5,84,83,84,83
40,6,74,cropped_threshold_0p5,74,73,74,73
40,6,74,cropped_calibrated,74,74,74,74
40,6,74,cropped_fixed_budget,50,45,13,12
40,7,23,full_threshold_0p5,23,18,6,5
40,7,23,cropped_threshold_0p5,17,13,5,4
40,7,23,cropped_calibrated,22,22,20,21
40,7,23,cropped_fixed_budget,23,45,23,45
40,8,49,full_threshold_0p5,21,20,21,20
40,8,49,cropped_threshold_0p5,21,20,21,20
40,8,49,cropped_calibrated,21,20,21,20
40,8,49,cropped_fixed_budget,31,45,31,45
40,9,85,full_threshold_0p5,19,15,10,9
40,9,85,cropped_threshold_0p5,19,15,10,9
40,9,85,cropped_calibrated,31,33,31,33
40,9,85,cropped_fixed_budget,34,45,34,45
40,10,74,full_threshold_0p5,55,54,52,52
40,10,74,cropped_threshold_0p5,55,54,52,52
40,10,74,cropped_calibrated,62,78,62,78
40,10,74,cropped_fixed_budget,49,45,29,28
40,11,48,full_threshold_0p5,17,16,17,16
40,11,48,cropped_threshold_0p5,17,16,17,16
40,11,48,cropped_calibrated,19,22,19,22
40,11,48,cropped_fixed_budget,27,45,27,45
40,12,95,full_threshold_0p5,21,17,9,9
40,12,95,cropped_threshold_0p5,21,17,9,9
40,12,95,cropped_calibrated,36,37,29,33
40,12,95,cropped_fixed_budget,42,45,37,42
40,13,58,full_threshold_0p5,71,70,71,70
40,13,58,cropped_threshold_0p5,58,57,58,57
40,13,58,cropped_calibrated,58,57,58,57
40,13,58,cropped_fixed_budget,54,45,27,26
40,14,43,full_threshold_0p5,69,68,69,68
40,14,43,cropped_threshold_0p5,43,42,43,42
40,14,43,cropped_calibrated,43,42,43,42
40,14,43,cropped_fixed_budget,43,45,43,45
40,15,36,full_threshold_0p5,39,31,10,9
40,15,36,cropped_threshold_0p5,22,18,10,9
40,15,36,cropped_calibrated,33,31,25,25
40,15,36,cropped_fixed_budget,35,45,35,45
40,16,50,full_threshold_0p5,44,43,44,43
40,16,50,cropped_threshold_0p5,44,43,44,43
40,16,50,cropped_calibrated,45,47,45,47
40,16,50,cropped_fixed_budget,44,45,44,45
40,17,68,full_threshold_0p5,46,45,35,34
40,17,68,cropped_threshold_0p5,46,45,35,34
40,17,68,cropped_calibrated,48,51,48,51
40,17,68,cropped_fixed_budget,46,45,35,34
40,18,65,full_threshold_0p5,36,35,36,35
40,18,65,cropped_threshold_0p5,36,35,36,35
40,18,65,cropped_calibrated,36,36,36,36
40,18,65,cropped_fixed_budget,37,45,37,45
40,19,96,full_threshold_0p5,19,17,10,9
40,19,96,cropped_threshold_0p5,19,17,10,9
40,19,96,cropped_calibrated,21,23,21,23
40,19,96,cropped_fixed_budget,25,45,25,45
41,0,30,full_threshold_0p5,41,41,38,39
41,0,30,cropped_threshold_0p5,28,28,25,26
41,0,30,cropped_calibrated,29,35,26,33
41,0,30,cropped_fixed_budget,30,45,30,45
41,1,71,full_threshold_0p5,73,83,59,74
41,1,71,cropped_threshold_0p5,66,76,52,67
41,1,71,cropped_calibrated,70,111,70,111
41,1,71,cropped_fixed_budget,50,45,31,33
41,2,73,full_threshold_0p5,12,11,12,11
41,2,73,cropped_threshold_0p5,12,11,12,11
41,2,73,cropped_calibrated,17,20,17,20
41,2,73,cropped_fixed_budget,21,45,21,45
41,3,92,full_threshold_0p5,95,93,49,48
41,3,92,cropped_threshold_0p5,92,90,49,48
41,3,92,cropped_calibrated,92,92,92,92
41,3,92,cropped_fixed_budget,57,45,12,11
41,4,86,full_threshold_0p5,22,19,18,17
41,4,86,cropped_threshold_0p5,22,19,18,17
41,4,86,cropped_calibrated,39,36,35,34
41,4,86,cropped_fixed_budget,49,45,41,40
41,5,25,full_threshold_0p5,56,57,56,57
41,5,25,cropped_threshold_0p5,25,26,25,26
41,5,25,cropped_calibrated,25,28,25,28
41,5,25,cropped_fixed_budget,25,45,25,45
41,6,74,full_threshold_0p5,28,26,16,15
41,6,74,cropped_threshold_0p5,28,26,16,15
41,6,74,cropped_calibrated,28,30,28,30
41,6,74,cropped_fixed_budget,33,45,33,45
41,7,23,full_threshold_0p5,20,16,8,7
41,7,23,cropped_threshold_0p5,17,13,8,7
41,7,23,cropped_calibrated,20,21,20,21
41,7,23,cropped_fixed_budget,23,45,23,45
41,8,49,full_threshold_0p5,48,47,48,47
41,8,49,cropped_threshold_0p5,48,47,48,47
41,8,49,cropped_calibrated,48,47,48,47
41,8,49,cropped_fixed_budget,46,45,46,45
41,9,85,full_threshold_0p5,28,21,9,8
41,9,85,cropped_threshold_0p5,28,21,9,8
41,9,85,cropped_calibrated,39,37,20,21
41,9,85,cropped_fixed_budget,41,45,41,45
41,10,74,full_threshold_0p5,48,45,24,27
41,10,74,cropped_threshold_0p5,48,45,24,27
41,10,74,cropped_calibrated,70,87,52,70
41,10,74,cropped_fixed_budget,48,45,24,27
41,11,48,full_threshold_0p5,52,62,49,60
41,11,48,cropped_threshold_0p5,46,55,43,53
41,11,48,cropped_calibrated,48,70,48,70
41,11,48,cropped_fixed_budget,43,45,38,42
41,12,95,full_threshold_0p5,69,68,69,68
41,12,95,cropped_threshold_0p5,69,68,69,68
41,12,95,cropped_calibrated,69,71,69,71
41,12,95,cropped_fixed_budget,53,45,25,24
41,13,58,full_threshold_0p5,97,99,54,56
41,13,58,cropped_threshold_0p5,57,58,54,56
41,13,58,cropped_calibrated,58,65,55,63
41,13,58,cropped_fixed_budget,50,45,21,20
41,14,43,full_threshold_0p5,57,54,44,44
41,14,43,cropped_threshold_0p5,36,34,26,26
41,14,43,cropped_calibrated,42,43,35,37
41,14,43,cropped_fixed_budget,42,45,35,39
41,15,36,full_threshold_0p5,40,39,40,39
41,15,36,cropped_threshold_0p5,31,30,31,30
41,15,36,cropped_calibrated,35,42,35,42
41,15,36,cropped_fixed_budget,35,45,35,45
41,16,50,full_threshold_0p5,14,12,11,10
41,16,50,cropped_threshold_0p5,14,12,11,10
41,16,50,cropped_calibrated,20,21,20,21
41,16,50,cropped_fixed_budget,38,45,29,38
41,17,68,full_threshold_0p5,30,23,12,11
41,17,68,cropped_threshold_0p5,24,20,12,11
41,17,68,cropped_calibrated,51,51,38,39
41,17,68,cropped_fixed_budget,48,45,27,27
41,18,65,full_threshold_0p5,12,11,12,11
41,18,65,cropped_threshold_0p5,12,11,12,11
41,18,65,cropped_calibrated,24,23,21,21
41,18,65,cropped_fixed_budget,33,45,33,45
41,19,96,full_threshold_0p5,20,14,5,4
41,19,96,cropped_threshold_0p5,20,14,5,4
41,19,96,cropped_calibrated,33,34,28,30
41,19,96,cropped_fixed_budget,40,45,33,39
42,0,30,full_threshold_0p5,21,22,21,22
42,0,30,cropped_threshold_0p5,21,22,21,22
42,0,30,cropped_calibrated,27,33,24,31
42,0,30,cropped_fixed_budget,30,45,30,45
42,1,71,full_threshold_0p5,72,71,72,71
42,1,71,cropped_threshold_0p5,71,70,71,70
42,1,71,cropped_calibrated,71,71,71,71
42,1,71,cropped_fixed_budget,54,45,12,11
42,2,73,full_threshold_0p5,29,31,29,31
42,2,73,cropped_threshold_0p5,29,31,29,31
42,2,73,cropped_calibrated,44,55,36,50
42,2,73,cropped_fixed_budget,40,45,35,42
42,3,92,full_threshold_0p5,26,22,19,18
42,3,92,cropped_threshold_0p5,26,22,19,18
42,3,92,cropped_calibrated,38,37,33,34
42,3,92,cropped_fixed_budget,45,45,38,41
42,4,86,full_threshold_0p5,16,12,5,4
42,4,86,cropped_threshold_0p5,16,12,5,4
42,4,86,cropped_calibrated,21,24,21,24
42,4,86,cropped_fixed_budget,34,45,34,45
42,5,25,full_threshold_0p5,33,31,26,26
42,5,25,cropped_threshold_0p5,18,17,16,16
42,5,25,cropped_calibrated,20,24,20,24
42,5,25,cropped_fixed_budget,25,45,25,45
42,6,74,full_threshold_0p5,51,49,49,48
42,6,74,cropped_threshold_0p5,51,49,49,48
42,6,74,cropped_calibrated,51,50,51,50
42,6,74,cropped_fixed_budget,49,45,32,31
42,7,23,full_threshold_0p5,26,21,15,15
42,7,23,cropped_threshold_0p5,11,11,11,11
42,7,23,cropped_calibrated,20,22,20,22
42,7,23,cropped_fixed_budget,23,45,23,45
42,8,49,full_threshold_0p5,25,20,9,8
42,8,49,cropped_threshold_0p5,25,20,9,8
42,8,49,cropped_calibrated,27,25,15,15
42,8,49,cropped_fixed_budget,35,45,35,45
42,9,85,full_threshold_0p5,55,60,53,59
42,9,85,cropped_threshold_0p5,55,60,53,59
42,9,85,cropped_calibrated,55,81,55,81
42,9,85,cropped_fixed_budget,50,45,38,37
42,10,74,full_threshold_0p5,16,14,10,9
42,10,74,cropped_threshold_0p5,16,14,10,9
42,10,74,cropped_calibrated,21,21,21,21
42,10,74,cropped_fixed_budget,27,45,25,44
42,11,48,full_threshold_0p5,9,9,9,9
42,11,48,cropped_threshold_0p5,9,9,9,9
42,11,48,cropped_calibrated,15,16,11,14
42,11,48,cropped_fixed_budget,30,45,30,45
42,12,95,full_threshold_0p5,13,15,13,15
42,12,95,cropped_threshold_0p5,13,15,13,15
42,12,95,cropped_calibrated,18,21,18,21
42,12,95,cropped_fixed_budget,39,45,37,44
42,13,58,full_threshold_0p5,56,69,56,69
42,13,58,cropped_threshold_0p5,56,69,56,69
42,13,58,cropped_calibrated,58,86,58,86
42,13,58,cropped_fixed_budget,50,45,20,19
42,14,43,full_threshold_0p5,14,12,12,11
42,14,43,cropped_threshold_0p5,14,12,12,11
42,14,43,cropped_calibrated,23,22,23,22
42,14,43,cropped_fixed_budget,39,45,39,45
42,15,36,full_threshold_0p5,25,17,7,6
42,15,36,cropped_threshold_0p5,15,12,7,6
42,15,36,cropped_calibrated,30,30,25,27
42,15,36,cropped_fixed_budget,35,45,35,45
42,16,50,full_threshold_0p5,56,55,56,55
42,16,50,cropped_threshold_0p5,50,49,50,49
42,16,50,cropped_calibrated,50,49,50,49
42,16,50,cropped_fixed_budget,48,45,40,39
42,17,68,full_threshold_0p5,39,31,21,20
42,17,68,cropped_threshold_0p5,39,31,21,20
42,17,68,cropped_calibrated,52,48,40,39
42,17,68,cropped_fixed_budget,51,45,37,36
42,18,65,full_threshold_0p5,55,57,55,57
42,18,65,cropped_threshold_0p5,55,57,55,57
42,18,65,cropped_calibrated,55,59,55,59
42,18,65,cropped_fixed_budget,51,45,26,25
42,19,96,full_threshold_0p5,26,30,26,30
42,19,96,cropped_threshold_0p5,26,30,26,30
42,19,96,cropped_calibrated,28,35,28,35
42,19,96,cropped_fixed_budget,30,45,30,45
43,0,30,full_threshold_0p5,56,49,17,16
43,0,30,cropped_threshold_0p5,25,21,11,10
43,0,30,cropped_calibrated,30,28,24,23
43,0,30,cropped_fixed_budget,30,45,30,45
43,1,71,full_threshold_0p5,30,29,30,29
43,1,71,cropped_threshold_0p5,30,29,30,29
43,1,71,cropped_calibrated,30,29,30,29
43,1,71,cropped_fixed_budget,32,45,32,45
43,2,73,full_threshold_0p5,13,12,13,12
43,2,73,cropped_threshold_0p5,13,12,13,12
43,2,73,cropped_calibrated,18,19,18,19
43,2,73,cropped_fixed_budget,30,45,30,45
43,3,92,full_threshold_0p5,37,33,22,23
43,3,92,cropped_threshold_0p5,37,33,22,23
43,3,92,cropped_calibrated,45,49,36,42
43,3,92,cropped_fixed_budget,43,45,29,34
43,4,86,full_threshold_0p5,90,89,90,89
43,4,86,cropped_threshold_0p5,86,85,86,85
43,4,86,cropped_calibrated,86,85,86,85
43,4,86,cropped_fixed_budget,55,45,24,23
43,5,25,full_threshold_0p5,14,14,9,10
43,5,25,cropped_threshold_0p5,14,14,9,10
43,5,25,cropped_calibrated,15,17,15,17
43,5,25,cropped_fixed_budget,25,45,25,45
43,6,74,full_threshold_0p5,30,29,30,29
43,6,74,cropped_threshold_0p5,30,29,30,29
43,6,74,cropped_calibrated,30,34,30,34
43,6,74,cropped_fixed_budget,30,45,30,45
43,7,23,full_threshold_0p5,48,47,39,39
43,7,23,cropped_threshold_0p5,23,22,23,22
43,7,23,cropped_calibrated,23,23,23,23
43,7,23,cropped_fixed_budget,23,45,23,45
43,8,49,full_threshold_0p5,35,29,22,22
43,8,49,cropped_threshold_0p5,29,26,22,22
43,8,49,cropped_calibrated,45,50,45,50
43,8,49,cropped_fixed_budget,43,45,41,44
43,9,85,full_threshold_0p5,36,35,36,35
43,9,85,cropped_threshold_0p5,36,35,36,35
43,9,85,cropped_calibrated,36,35,36,35
43,9,85,cropped_fixed_budget,36,45,36,45
43,10,74,full_threshold_0p5,21,13,5,4
43,10,74,cropped_threshold_0p5,21,13,5,4
43,10,74,cropped_calibrated,44,39,32,32
43,10,74,cropped_fixed_budget,49,45,35,37
43,11,48,full_threshold_0p5,13,12,13,12
43,11,48,cropped_threshold_0p5,13,12,13,12
43,11,48,cropped_calibrated,14,17,14,17
43,11,48,cropped_fixed_budget,26,45,26,45
43,12,95,full_threshold_0p5,9,6,5,4
43,12,95,cropped_threshold_0p5,9,6,5,4
43,12,95,cropped_calibrated,28,22,14,13
43,12,95,cropped_fixed_budget,56,45,21,22
43,13,58,full_threshold_0p5,71,69,69,68
43,13,58,cropped_threshold_0p5,58,56,56,55
43,13,58,cropped_calibrated,58,63,58,63
43,13,58,cropped_fixed_budget,53,45,25,24
43,14,43,full_threshold_0p5,56,53,45,44
43,14,43,cropped_threshold_0p5,43,40,32,31
43,14,43,cropped_calibrated,43,41,34,33
43,14,43,cropped_fixed_budget,43,45,43,45
43,15,36,full_threshold_0p5,94,91,70,70
43,15,36,cropped_threshold_0p5,33,33,33,33
43,15,36,cropped_calibrated,36,38,36,38
43,15,36,cropped_fixed_budget,36,45,36,45
43,16,50,full_threshold_0p5,24,24,22,23
43,16,50,cropped_threshold_0p5,24,24,22,23
43,16,50,cropped_calibrated,24,28,24,28
43,16,50,cropped_fixed_budget,36,45,36,45
43,17,68,full_threshold_0p5,43,42,43,42
43,17,68,cropped_threshold_0p5,43,42,43,42
43,17,68,cropped_calibrated,43,43,43,43
43,17,68,cropped_fixed_budget,43,45,43,45
43,18,65,full_threshold_0p5,81,76,34,33
43,18,65,cropped_threshold_0p5,63,58,23,22
43,18,65,cropped_calibrated,65,67,65,67
43,18,65,cropped_fixed_budget,53,45,18,17
43,19,96,full_threshold_0p5,72,97,72,97
43,19,96,cropped_threshold_0p5,72,97,72,97
43,19,96,cropped_calibrated,76,124,74,123
43,19,96,cropped_fixed_budget,43,45,34,37
44,0,30,full_threshold_0p5,36,28,10,9
44,0,30,cropped_threshold_0p5,17,13,9,8
44,0,30,cropped_calibrated,24,23,12,14
44,0,30,cropped_fixed_budget,30,45,30,45
44,1,71,full_threshold_0p5,11,9,9,8
44,1,71,cropped_threshold_0p5,11,9,9,8
44,1,71,cropped_calibrated,14,16,14,16
44,1,71,cropped_fixed_budget,29,45,25,42
44,2,73,full_threshold_0p5,75,75,47,48
44,2,73,cropped_threshold_0p5,72,72,47,48
44,2,73,cropped_calibrated,73,79,73,79
44,2,73,cropped_fixed_budget,49,45,26,25
44,3,92,full_threshold_0p5,11,9,9,8
44,3,92,cropped_threshold_0p5,11,9,9,8
44,3,92,cropped_calibrated,30,25,17,16
44,3,92,cropped_fixed_budget,46,45,34,36
44,4,86,full_threshold_0p5,31,28,23,23
44,4,86,cropped_threshold_0p5,31,28,23,23
44,4,86,cropped_calibrated,66,66,49,54
44,4,86,cropped_fixed_budget,50,45,33,33
44,5,25,full_threshold_0p5,70,67,28,28
44,5,25,cropped_threshold_0p5,22,20,12,11
44,5,25,cropped_calibrated,25,23,14,13
44,5,25,cropped_fixed_budget,25,45,25,45
44,6,74,full_threshold_0p5,45,39,26,25
44,6,74,cropped_threshold_0p5,45,39,26,25
44,6,74,cropped_calibrated,55,64,55,64
44,6,74,cropped_fixed_budget,47,45,27,28
44,7,23,full_threshold_0p5,39,31,9,8
44,7,23,cropped_threshold_0p5,22,18,9,8
44,7,23,cropped_calibrated,22,26,17,22
44,7,23,cropped_fixed_budget,23,45,23,45
44,8,49,full_threshold_0p5,43,42,43,42
44,8,49,cropped_threshold_0p5,43,42,43,42
44,8,49,cropped_calibrated,43,42,43,42
44,8,49,cropped_fixed_budget,43,45,43,45
44,9,85,full_threshold_0p5,21,20,21,20
44,9,85,cropped_threshold_0p5,21,20,21,20
44,9,85,cropped_calibrated,21,22,21,22
44,9,85,cropped_fixed_budget,34,45,32,44
44,10,74,full_threshold_0p5,77,76,49,49
44,10,74,cropped_threshold_0p5,68,67,49,49
44,10,74,cropped_calibrated,74,84,74,84
44,10,74,cropped_fixed_budget,51,45,31,30
44,11,48,full_threshold_0p5,27,27,24,25
44,11,48,cropped_threshold_0p5,27,27,24,25
44,11,48,cropped_calibrated,32,37,32,37
44,11,48,cropped_fixed_budget,32,45,32,45
44,12,95,full_threshold_0p5,66,64,62,61
44,12,95,cropped_threshold_0p5,66,64,62,61
44,12,95,cropped_calibrated,81,86,81,86
44,12,95,cropped_fixed_budget,48,45,44,43
44,13,58,full_threshold_0p5,54,47,26,25
44,13,58,cropped_threshold_0p5,41,35,26,25
44,13,58,cropped_calibrated,54,57,45,49
44,13,58,cropped_fixed_budget,48,45,36,37
44,14,43,full_threshold_0p5,33,32,33,32
44,14,43,cropped_threshold_0p5,33,32,33,32
44,14,43,cropped_calibrated,33,33,33,33
44,14,43,cropped_fixed_budget,33,45,33,45
44,15,36,full_threshold_0p5,30,30,30,30
44,15,36,cropped_threshold_0p5,30,30,30,30
44,15,36,cropped_calibrated,30,34,30,34
44,15,36,cropped_fixed_budget,30,45,30,45
44,16,50,full_threshold_0p5,13,14,13,14
44,16,50,cropped_threshold_0p5,13,14,13,14
44,16,50,cropped_calibrated,14,18,14,18
44,16,50,cropped_fixed_budget,27,45,27,45
44,17,68,full_threshold_0p5,18,16,16,15
44,17,68,cropped_threshold_0p5,18,16,16,15
44,17,68,cropped_calibrated,23,23,23,23
44,17,68,cropped_fixed_budget,30,45,30,45
44,18,65,full_threshold_0p5,30,29,30,29
44,18,65,cropped_threshold_0p5,30,29,30,29
44,18,65,cropped_calibrated,32,33,32,33
44,18,65,cropped_fixed_budget,40,45,38,44
44,19,96,full_threshold_0p5,29,26,16,15
44,19,96,cropped_threshold_0p5,29,26,16,15
44,19,96,cropped_calibrated,29,28,16,15
44,19,96,cropped_fixed_budget,32,45,30,44
45,0,30,full_threshold_0p5,86,91,76,82
45,0,30,cropped_threshold_0p5,28,30,28,30
45,0,30,cropped_calibrated,30,41,30,41
45,0,30,cropped_fixed_budget,30,45,30,45
45,1,71,full_threshold_0p5,14,13,14,13
45,1,71,cropped_threshold_0p5,14,13,14,13
45,1,71,cropped_calibrated,53,49,24,24
45,1,71,cropped_fixed_budget,50,45,24,24
45,2,73,full_threshold_0p5,41,40,41,40
45,2,73,cropped_threshold_0p5,41,40,41,40
45,2,73,cropped_calibrated,42,42,42,42
45,2,73,cropped_fixed_budget,42,45,42,45
45,3,92,full_threshold_0p5,75,76,75,76
45,3,92,cropped_threshold_0p5,75,76,75,76
45,3,92,cropped_calibrated,75,76,75,76
45,3,92,cropped_fixed_budget,54,45,21,20
45,4,86,full_threshold_0p5,60,58,53,52
45,4,86,cropped_threshold_0p5,60,58,53,52
45,4,86,cropped_calibrated,60,69,60,69
45,4,86,cropped_fixed_budget,53,45,20,19
45,5,25,full_threshold_0p5,38,38,38,38
45,5,25,cropped_threshold_0p5,21,20,16,16
45,5,25,cropped_calibrated,24,28,24,28
45,5,25,cropped_fixed_budget,25,45,25,45
45,6,74,full_threshold_0p5,47,47,32,35
45,6,74,cropped_threshold_0p5,47,47,32,35
45,6,74,cropped_calibrated,54,72,44,62
45,6,74,cropped_fixed_budget,46,45,31,33
45,7,23,full_threshold_0p5,64,56,24,23
45,7,23,cropped_threshold_0p5,17,14,8,7
45,7,23,cropped_calibrated,22,26,22,26
45,7,23,cropped_fixed_budget,23,45,23,45
45,8,49,full_threshold_0p5,26,25,26,25
45,8,49,cropped_threshold_0p5,26,25,26,25
45,8,49,cropped_calibrated,26,25,26,25
45,8,49,cropped_fixed_budget,32,45,32,45
45,9,85,full_threshold_0p5,90,89,90,89
45,9,85,cropped_threshold_0p5,85,84,85,84
45,9,85,cropped_calibrated,85,84,85,84
45,9,85,cropped_fixed_budget,55,45,15,14
45,10,74,full_threshold_0p5,21,19,14,13
45,10,74,cropped_threshold_0p5,21,19,14,13
45,10,74,cropped_calibrated,31,34,31,34
45,10,74,cropped_fixed_budget,36,45,36,45
45,11,48,full_threshold_0p5,13,10,5,4
45,11,48,cropped_threshold_0p5,13,10,5,4
45,11,48,cropped_calibrated,21,20,13,15
45,11,48,cropped_fixed_budget,29,45,26,43
45,12,95,full_threshold_0p5,28,28,28,28
45,12,95,cropped_threshold_0p5,28,28,28,28
45,12,95,cropped_calibrated,32,41,32,41
45,12,95,cropped_fixed_budget,35,45,33,44
45,13,58,full_threshold_0p5,15,14,15,14
45,13,58,cropped_threshold_0p5,15,14,15,14
45,13,58,cropped_calibrated,19,18,15,15
45,13,58,cropped_fixed_budget,38,45,38,45
45,14,43,full_threshold_0p5,34,33,29,30
45,14,43,cropped_threshold_0p5,32,31,27,28
45,14,43,cropped_calibrated,43,53,43,53
45,14,43,cropped_fixed_budget,40,45,34,41
45,15,36,full_threshold_0p5,44,43,35,35
45,15,36,cropped_threshold_0p5,35,34,26,26
45,15,36,cropped_calibrated,36,40,36,40
45,15,36,cropped_fixed_budget,36,45,36,45
45,16,50,full_threshold_0p5,21,13,4,3
45,16,50,cropped_threshold_0p5,15,9,4,3
45,16,50,cropped_calibrated,45,53,45,53
45,16,50,cropped_fixed_budget,41,45,41,45
45,17,68,full_threshold_0p5,17,16,17,16
45,17,68,cropped_threshold_0p5,17,16,17,16
45,17,68,cropped_calibrated,22,24,22,24
45,17,68,cropped_fixed_budget,40,45,40,45
45,18,65,full_threshold_0p5,78,79,78,79
45,18,65,cropped_threshold_0p5,64,65,64,65
45,18,65,cropped_calibrated,65,72,65,72
45,18,65,cropped_fixed_budget,54,45,16,15
45,19,96,full_threshold_0p5,13,12,13,12
45,19,96,cropped_threshold_0p5,13,12,13,12
45,19,96,cropped_calibrated,14,19,14,19
45,19,96,cropped_fixed_budget,19,45,19,45
46,0,30,full_threshold_0p5,55,55,55,55
46,0,30,cropped_threshold_0p5,30,30,30,30
46,0,30,cropped_calibrated,30,36,30,36
46,0,30,cropped_fixed_budget,30,45,30,45
46,1,71,full_threshold_0p5,16,17,16,17
46,1,71,cropped_threshold_0p5,16,17,16,17
46,1,71,cropped_calibrated,18,21,18,21
46,1,71,cropped_fixed_budget,26,45,26,45
46,2,73,full_threshold_0p5,56,56,56,56
46,2,73,cropped_threshold_0p5,56,56,56,56
46,2,73,cropped_calibrated,59,66,59,66
46,2,73,cropped_fixed_budget,47,45,43,42
46,3,92,full_threshold_0p5,16,13,9,8
46,3,92,cropped_threshold_0p5,16,13,9,8
46,3,92,cropped_calibrated,26,29,22,26
46,3,92,cropped_fixed_budget,29,45,29,45
46,4,86,full_threshold_0p5,24,23,24,23
46,4,86,cropped_threshold_0p5,24,23,24,23
46,4,86,cropped_calibrated,24,25,24,25
46,4,86,cropped_fixed_budget,42,45,34,41
46,5,25,full_threshold_0p5,31,21,10,9
46,5,25,cropped_threshold_0p5,14,11,10,9
46,5,25,cropped_calibrated,22,24,22,24
46,5,25,cropped_fixed_budget,25,45,25,45
46,6,74,full_threshold_0p5,71,65,31,30
46,6,74,cropped_threshold_0p5,71,65,31,30
46,6,74,cropped_calibrated,73,76,73,76
46,6,74,cropped_fixed_budget,55,45,13,12
46,7,23,full_threshold_0p5,14,12,12,11
46,7,23,cropped_threshold_0p5,14,12,12,11
46,7,23,cropped_calibrated,16,19,16,19
46,7,23,cropped_fixed_budget,22,45,22,45
46,8,49,full_threshold_0p5,18,16,13,12
46,8,49,cropped_threshold_0p5,18,16,13,12
46,8,49,cropped_calibrated,20,21,20,21
46,8,49,cropped_fixed_budget,39,45,37,44
46,9,85,full_threshold_0p5,14,17,14,17
46,9,85,cropped_threshold_0p5,14,17,14,17
46,9,85,cropped_calibrated,15,19,15,19
46,9,85,cropped_fixed_budget,29,45,29,45
46,10,74,full_threshold_0p5,51,50,51,50
46,10,74,cropped_threshold_0p5,51,50,51,50
46,10,74,cropped_calibrated,51,50,51,50
46,10,74,cropped_fixed_budget,48,45,38,37
46,11,48,full_threshold_0p5,57,52,43,43
46,11,48,cropped_threshold_0p5,39,37,35,35
46,11,48,cropped_calibrated,45,63,45,63
46,11,48,cropped_fixed_budget,42,45,38,43
46,12,95,full_threshold_0p5,36,32,16,15
46,12,95,cropped_threshold_0p5,36,32,16,15
46,12,95,cropped_calibrated,85,110,85,110
46,12,95,cropped_fixed_budget,47,45,19,20
46,13,58,full_threshold_0p5,56,55,56,55
46,13,58,cropped_threshold_0p5,56,55,56,55
46,13,58,cropped_calibrated,56,55,56,55
46,13,58,cropped_fixed_budget,51,45,28,27
46,14,43,full_threshold_0p5,71,72,71,72
46,14,43,cropped_threshold_0p5,41,40,41,40
46,14,43,cropped_calibrated,43,59,43,59
46,14,43,cropped_fixed_budget,43,45,43,45
46,15,36,full_threshold_0p5,39,35,17,16
46,15,36,cropped_threshold_0p5,29,25,14,13
46,15,36,cropped_calibrated,36,41,34,40
46,15,36,cropped_fixed_budget,36,45,36,45
46,16,50,full_threshold_0p5,74,96,72,95
46,16,50,cropped_threshold_0p5,42,51,42,51
46,16,50,cropped_calibrated,50,69,48,68
46,16,50,cropped_fixed_budget,40,45,40,45
46,17,68,full_threshold_0p5,87,80,50,51
46,17,68,cropped_threshold_0p5,63,57,28,29
46,17,68,cropped_calibrated,67,78,41,48
46,17,68,cropped_fixed_budget,54,45,23,23
46,18,65,full_threshold_0p5,34,25,7,6
46,18,65,cropped_threshold_0p5,34,25,7,6
46,18,65,cropped_calibrated,47,54,47,54
46,18,65,cropped_fixed_budget,46,45,23,22
46,19,96,full_threshold_0p5,25,18,13,12
46,19,96,cropped_threshold_0p5,25,18,13,12
46,19,96,cropped_calibrated,32,35,32,35
46,19,96,cropped_fixed_budget,33,45,33,45
47,0,30,full_threshold_0p5,68,67,68,67
47,0,30,cropped_threshold_0p5,29,28,29,28
47,0,30,cropped_calibrated,30,37,30,37
47,0,30,cropped_fixed_budget,30,45,30,45
