rollout,graph_index,target_nodes,mode,raw_nodes,raw_edges,lcc_nodes,lcc_edges
14,1,71,cropped_fixed_budget,46,45,20,23
14,2,73,full_threshold_0p5,35,29,10,9
14,2,73,cropped_threshold_0p5,33,28,10,9
14,2,73,cropped_calibrated,3,2,3,2
14,2,73,cropped_fixed_budget,42,45,36,41
14,3,92,full_threshold_0p5,46,43,26,26
14,3,92,cropped_threshold_0p5,46,43,26,26
14,3,92,cropped_calibrated,7,5,5,4
14,3,92,cropped_fixed_budget,48,45,27,27
14,4,86,full_threshold_0p5,16,15,11,12
14,4,86,cropped_threshold_0p5,14,14,11,12
14,4,86,cropped_calibrated,2,1,2,1
14,4,86,cropped_fixed_budget,28,45,28,45
14,5,25,full_threshold_0p5,13,12,13,12
14,5,25,cropped_threshold_0p5,12,11,12,11
14,5,25,cropped_calibrated,6,5,6,5
14,5,25,cropped_fixed_budget,25,45,25,45
14,6,74,full_threshold_0p5,11,12,11,12
14,6,74,cropped_threshold_0p5,11,12,11,12
14,6,74,cropped_calibrated,3,2,3,2
14,6,74,cropped_fixed_budget,35,45,23,36
14,7,23,full_threshold_0p5,98,2774,98,2774
14,7,23,cropped_threshold_0p5,23,124,23,124
14,7,23,cropped_calibrated,11,7,4,3
14,7,23,cropped_fixed_budget,23,45,23,45
14,8,49,full_threshold_0p5,47,47,47,47
14,8,49,cropped_threshold_0p5,45,45,45,45
14,8,49,cropped_calibrated,28,18,7,6
14,8,49,cropped_fixed_budget,45,45,45,45
14,9,85,full_threshold_0p5,24,20,13,13
14,9,85,cropped_threshold_0p5,23,19,12,12
14,9,85,cropped_calibrated,4,3,4,3
14,9,85,cropped_fixed_budget,44,45,28,34
14,10,74,full_threshold_0p5,98,4683,98,4683
14,10,74,cropped_threshold_0p5,74,2633,74,2633
14,10,74,cropped_calibrated,67,97,67,97
14,10,74,cropped_fixed_budget,51,45,32,31
14,11,48,full_threshold_0p5,23,23,23,23
14,11,48,cropped_threshold_0p5,22,21,22,21
14,11,48,cropped_calibrated,7,5,5,4
14,11,48,cropped_fixed_budget,37,45,22,32
14,12,95,full_threshold_0p5,14,11,9,8
14,12,95,cropped_threshold_0p5,14,11,9,8
14,12,95,cropped_calibrated,4,3,4,3
14,12,95,cropped_fixed_budget,42,45,21,29
14,13,58,full_threshold_0p5,36,32,20,22
14,13,58,cropped_threshold_0p5,22,23,20,22
14,13,58,cropped_calibrated,7,5,5,4
14,13,58,cropped_fixed_budget,39,45,33,41
14,14,43,full_threshold_0p5,68,72,42,48
14,14,43,cropped_threshold_0p5,31,37,31,37
14,14,43,cropped_calibrated,2,1,2,1
14,14,43,cropped_fixed_budget,34,45,34,45
14,15,36,full_threshold_0p5,22,25,20,24
14,15,36,cropped_threshold_0p5,20,24,20,24
14,15,36,cropped_calibrated,4,3,4,3
14,15,36,cropped_fixed_budget,32,45,32,45
14,16,50,full_threshold_0p5,98,4739,98,4739
14,16,50,cropped_threshold_0p5,50,1211,50,1211
14,16,50,cropped_calibrated,50,878,50,878
14,16,50,cropped_fixed_budget,39,45,36,43
14,17,68,full_threshold_0p5,76,93,69,88
14,17,68,cropped_threshold_0p5,64,83,64,83
14,17,68,cropped_calibrated,2,1,2,1
14,17,68,cropped_fixed_budget,46,45,37,40
14,18,65,full_threshold_0p5,27,25,12,12
14,18,65,cropped_threshold_0p5,27,25,12,12
14,18,65,cropped_calibrated,3,2,3,2
14,18,65,cropped_fixed_budget,43,45,32,37
14,19,96,full_threshold_0p5,61,70,53,66
14,19,96,cropped_threshold_0p5,59,69,53,66
14,19,96,cropped_calibrated,8,5,4,3
14,19,96,cropped_fixed_budget,43,45,30,33
15,0,30,full_threshold_0p5,16,16,16,16
15,0,30,cropped_threshold_0p5,16,16,16,16
15,0,30,cropped_calibrated,3,2,3,2
15,0,30,cropped_fixed_budget,28,45,28,45
15,1,71,full_threshold_0p5,95,552,95,552
15,1,71,cropped_threshold_0p5,71,494,71,494
15,1,71,cropped_calibrated,11,8,7,6
15,1,71,cropped_fixed_budget,39,45,32,41
15,2,73,full_threshold_0p5,13,12,13,12
15,2,73,cropped_threshold_0p5,13,12,13,12
15,2,73,cropped_calibrated,3,2,3,2
15,2,73,cropped_fixed_budget,32,45,27,42
15,3,92,full_threshold_0p5,77,79,75,78
15,3,92,cropped_threshold_0p5,75,78,75,78
15,3,92,cropped_calibrated,9,6,5,4
15,3,92,cropped_fixed_budget,49,45,35,34
15,4,86,full_threshold_0p5,14,13,12,12
15,4,86,cropped_threshold_0p5,14,13,12,12
15,4,86,cropped_calibrated,2,1,2,1
15,4,86,cropped_fixed_budget,40,45,25,34
15,5,25,full_threshold_0p5,19,17,15,15
15,5,25,cropped_threshold_0p5,15,15,15,15
15,5,25,cropped_calibrated,4,3,4,3
15,5,25,cropped_fixed_budget,24,45,24,45
15,6,74,full_threshold_0p5,10,9,8,8
15,6,74,cropped_threshold_0p5,10,9,8,8
15,6,74,cropped_calibrated,2,1,2,1
15,6,74,cropped_fixed_budget,40,45,32,39
15,7,23,full_threshold_0p5,12,11,12,11
15,7,23,cropped_threshold_0p5,12,11,12,11
15,7,23,cropped_calibrated,2,1,2,1
15,7,23,cropped_fixed_budget,23,45,23,45
15,8,49,full_threshold_0p5,97,464,97,464
15,8,49,cropped_threshold_0p5,49,251,49,251
15,8,49,cropped_calibrated,26,22,20,19
15,8,49,cropped_fixed_budget,43,45,40,43
15,9,85,full_threshold_0p5,27,23,15,15
15,9,85,cropped_threshold_0p5,25,22,15,15
15,9,85,cropped_calibrated,5,4,5,4
15,9,85,cropped_fixed_budget,50,45,19,21
15,10,74,full_threshold_0p5,32,32,30,31
15,10,74,cropped_threshold_0p5,30,31,30,31
15,10,74,cropped_calibrated,7,6,7,6
15,10,74,cropped_fixed_budget,36,45,32,42
15,11,48,full_threshold_0p5,98,4680,98,4680
15,11,48,cropped_threshold_0p5,48,1071,48,1071
15,11,48,cropped_calibrated,48,94,48,94
15,11,48,cropped_fixed_budget,40,45,37,43
15,12,95,full_threshold_0p5,14,14,10,12
15,12,95,cropped_threshold_0p5,14,14,10,12
15,12,95,cropped_calibrated,2,1,2,1
15,12,95,cropped_fixed_budget,38,45,22,31
15,13,58,full_threshold_0p5,35,30,16,16
15,13,58,cropped_threshold_0p5,30,26,16,16
15,13,58,cropped_calibrated,5,3,3,2
15,13,58,cropped_fixed_budget,46,45,17,23
15,14,43,full_threshold_0p5,25,21,13,12
15,14,43,cropped_threshold_0p5,20,17,13,12
15,14,43,cropped_calibrated,3,2,3,2
15,14,43,cropped_fixed_budget,38,45,36,44
15,15,36,full_threshold_0p5,23,19,11,12
15,15,36,cropped_threshold_0p5,11,12,11,12
15,15,36,cropped_calibrated,2,1,2,1
15,15,36,cropped_fixed_budget,28,45,26,44
15,16,50,full_threshold_0p5,12,10,10,9
15,16,50,cropped_threshold_0p5,10,9,10,9
15,16,50,cropped_calibrated,2,1,2,1
15,16,50,cropped_fixed_budget,36,45,29,41
15,17,68,full_threshold_0p5,28,30,20,25
15,17,68,cropped_threshold_0p5,23,26,19,23
15,17,68,cropped_calibrated,8,6,4,3
15,17,68,cropped_fixed_budget,43,45,34,40
15,18,65,full_threshold_0p5,21,16,10,10
15,18,65,cropped_threshold_0p5,21,16,10,10
15,18,65,cropped_calibrated,2,1,2,1
15,18,65,cropped_fixed_budget,41,45,32,39
15,19,96,full_threshold_0p5,23,21,20,19
15,19,96,cropped_threshold_0p5,23,21,20,19
15,19,96,cropped_calibrated,4,2,2,1
15,19,96,cropped_fixed_budget,32,45,32,45
16,0,30,full_threshold_0p5,17,15,15,14
16,0,30,cropped_threshold_0p5,15,14,15,14
16,0,30,cropped_calibrated,3,2,3,2
16,0,30,cropped_fixed_budget,27,45,27,45
16,1,71,full_threshold_0p5,98,4746,98,4746
16,1,71,cropped_threshold_0p5,71,2478,71,2478
16,1,71,cropped_calibrated,71,2425,71,2425
16,1,71,cropped_fixed_budget,43,45,43,45
16,2,73,full_threshold_0p5,10,6,4,3
16,2,73,cropped_threshold_0p5,10,6,4,3
16,2,73,cropped_calibrated,2,1,2,1
16,2,73,cropped_fixed_budget,41,45,21,29
16,3,92,full_threshold_0p5,21,20,18,18
16,3,92,cropped_threshold_0p5,21,20,18,18
16,3,92,cropped_calibrated,3,2,3,2
16,3,92,cropped_fixed_budget,35,45,26,38
16,4,86,full_threshold_0p5,23,23,21,22
16,4,86,cropped_threshold_0p5,21,22,21,22
16,4,86,cropped_calibrated,3,2,3,2
16,4,86,cropped_fixed_budget,37,45,35,44
16,5,25,full_threshold_0p5,55,56,49,53
16,5,25,cropped_threshold_0p5,23,25,23,25
16,5,25,cropped_calibrated,3,2,3,2
16,5,25,cropped_fixed_budget,25,45,25,45
16,6,74,full_threshold_0p5,38,29,11,10
16,6,74,cropped_threshold_0p5,37,28,10,9
16,6,74,cropped_calibrated,4,3,4,3
16,6,74,cropped_fixed_budget,46,45,24,25
16,7,23,full_threshold_0p5,98,4742,98,4742
16,7,23,cropped_threshold_0p5,23,242,23,242
16,7,23,cropped_calibrated,23,200,23,200
16,7,23,cropped_fixed_budget,22,45,22,45
16,8,49,full_threshold_0p5,24,19,12,11
16,8,49,cropped_threshold_0p5,19,16,12,11
16,8,49,cropped_calibrated,3,2,3,2
16,8,49,cropped_fixed_budget,40,45,38,44
16,9,85,full_threshold_0p5,10,10,8,9
16,9,85,cropped_threshold_0p5,8,9,8,9
16,9,85,cropped_calibrated,3,2,3,2
16,9,85,cropped_fixed_budget,36,45,36,45
16,10,74,full_threshold_0p5,36,30,19,20
16,10,74,cropped_threshold_0p5,34,29,19,20
16,10,74,cropped_calibrated,5,4,5,4
16,10,74,cropped_fixed_budget,46,45,20,22
16,11,48,full_threshold_0p5,20,18,16,16
16,11,48,cropped_threshold_0p5,16,16,16,16
16,11,48,cropped_calibrated,3,2,3,2
16,11,48,cropped_fixed_budget,34,45,34,45
16,12,95,full_threshold_0p5,98,4724,98,4724
16,12,95,cropped_threshold_0p5,95,4436,95,4436
16,12,95,cropped_calibrated,88,192,88,192
16,12,95,cropped_fixed_budget,49,45,27,30
16,13,58,full_threshold_0p5,76,135,76,135
16,13,58,cropped_threshold_0p5,58,111,58,111
16,13,58,cropped_calibrated,20,15,7,6
16,13,58,cropped_fixed_budget,49,45,15,16
16,14,43,full_threshold_0p5,34,27,14,14
16,14,43,cropped_threshold_0p5,25,20,13,12
16,14,43,cropped_calibrated,5,3,3,2
16,14,43,cropped_fixed_budget,37,45,37,45
16,15,36,full_threshold_0p5,56,54,35,39
16,15,36,cropped_threshold_0p5,31,34,29,33
16,15,36,cropped_calibrated,2,1,2,1
16,15,36,cropped_fixed_budget,34,45,34,45
16,16,50,full_threshold_0p5,44,40,26,28
16,16,50,cropped_threshold_0p5,32,31,26,28
16,16,50,cropped_calibrated,6,4,4,3
16,16,50,cropped_fixed_budget,41,45,30,37
16,17,68,full_threshold_0p5,58,62,51,57
16,17,68,cropped_threshold_0p5,53,58,51,57
16,17,68,cropped_calibrated,5,4,5,4
16,17,68,cropped_fixed_budget,46,45,34,36
16,18,65,full_threshold_0p5,51,52,48,50
16,18,65,cropped_threshold_0p5,50,51,47,49
16,18,65,cropped_calibrated,18,16,16,15
16,18,65,cropped_fixed_budget,47,45,45,44
16,19,96,full_threshold_0p5,18,14,12,11
16,19,96,cropped_threshold_0p5,16,13,12,11
16,19,96,cropped_calibrated,4,3,4,3
16,19,96,cropped_fixed_budget,57,45,22,22
17,0,30,full_threshold_0p5,14,11,8,8
17,0,30,cropped_threshold_0p5,12,10,8,8
17,0,30,cropped_calibrated,2,1,2,1
17,0,30,cropped_fixed_budget,26,45,26,45
17,1,71,full_threshold_0p5,35,33,22,24
17,1,71,cropped_threshold_0p5,35,33,22,24
17,1,71,cropped_calibrated,4,2,2,1
17,1,71,cropped_fixed_budget,42,45,42,45
17,2,73,full_threshold_0p5,19,18,10,11
17,2,73,cropped_threshold_0p5,19,18,10,11
17,2,73,cropped_calibrated,3,2,3,2
17,2,73,cropped_fixed_budget,41,45,30,38
17,3,92,full_threshold_0p5,30,27,23,23
17,3,92,cropped_threshold_0p5,30,27,23,23
17,3,92,cropped_calibrated,6,5,6,5
17,3,92,cropped_fixed_budget,39,45,30,39
17,4,86,full_threshold_0p5,30,27,24,24
17,4,86,cropped_threshold_0p5,29,26,23,23
17,4,86,cropped_calibrated,2,1,2,1
17,4,86,cropped_fixed_budget,53,45,28,29
17,5,25,full_threshold_0p5,33,36,26,32
17,5,25,cropped_threshold_0p5,22,27,22,27
17,5,25,cropped_calibrated,7,5,5,4
17,5,25,cropped_fixed_budget,24,45,24,45
17,6,74,full_threshold_0p5,24,23,24,23
17,6,74,cropped_threshold_0p5,24,23,24,23
17,6,74,cropped_calibrated,22,17,7,6
17,6,74,cropped_fixed_budget,42,45,37,42
17,7,23,full_threshold_0p5,34,31,25,26
17,7,23,cropped_threshold_0p5,16,17,16,17
17,7,23,cropped_calibrated,4,3,4,3
17,7,23,cropped_fixed_budget,23,45,23,45
17,8,49,full_threshold_0p5,98,676,98,676
17,8,49,cropped_threshold_0p5,49,328,49,328
17,8,49,cropped_calibrated,18,14,12,11
17,8,49,cropped_fixed_budget,39,45,37,44
17,9,85,full_threshold_0p5,11,10,11,10
17,9,85,cropped_threshold_0p5,11,10,11,10
17,9,85,cropped_calibrated,4,3,4,3
17,9,85,cropped_fixed_budget,34,45,29,41
17,10,74,full_threshold_0p5,69,97,53,82
17,10,74,cropped_threshold_0p5,69,97,53,82
17,10,74,cropped_calibrated,4,2,2,1
17,10,74,cropped_fixed_budget,39,45,30,39
17,11,48,full_threshold_0p5,39,49,39,49
17,11,48,cropped_threshold_0p5,38,48,38,48
17,11,48,cropped_calibrated,16,13,9,8
17,11,48,cropped_fixed_budget,38,45,38,45
17,12,95,full_threshold_0p5,24,26,21,24
17,12,95,cropped_threshold_0p5,24,26,21,24
17,12,95,cropped_calibrated,6,4,4,3
17,12,95,cropped_fixed_budget,46,45,33,37
17,13,58,full_threshold_0p5,31,31,15,18
17,13,58,cropped_threshold_0p5,22,23,15,18
17,13,58,cropped_calibrated,2,1,2,1
17,13,58,cropped_fixed_budget,37,45,35,44
17,14,43,full_threshold_0p5,58,61,38,44
17,14,43,cropped_threshold_0p5,34,40,34,40
17,14,43,cropped_calibrated,6,5,6,5
17,14,43,cropped_fixed_budget,37,45,37,45
17,15,36,full_threshold_0p5,20,21,15,18
17,15,36,cropped_threshold_0p5,19,20,14,17
17,15,36,cropped_calibrated,6,5,6,5
17,15,36,cropped_fixed_budget,34,45,31,43
17,16,50,full_threshold_0p5,29,25,15,14
17,16,50,cropped_threshold_0p5,29,25,15,14
17,16,50,cropped_calibrated,5,4,5,4
17,16,50,cropped_fixed_budget,38,45,29,38
17,17,68,full_threshold_0p5,26,23,19,19
17,17,68,cropped_threshold_0p5,19,19,19,19
17,17,68,cropped_calibrated,6,4,3,2
17,17,68,cropped_fixed_budget,43,45,38,42
17,18,65,full_threshold_0p5,47,46,25,24
17,18,65,cropped_threshold_0p5,41,41,21,20
17,18,65,cropped_calibrated,5,3,3,2
17,18,65,cropped_fixed_budget,44,45,24,23
17,19,96,full_threshold_0p5,26,22,17,16
17,19,96,cropped_threshold_0p5,26,22,17,16
17,19,96,cropped_calibrated,4,3,4,3
17,19,96,cropped_fixed_budget,48,45,25,27
18,0,30,full_threshold_0p5,82,113,82,113
18,0,30,cropped_threshold_0p5,30,39,30,39
18,0,30,cropped_calibrated,10,7,5,4
18,0,30,cropped_fixed_budget,30,45,30,45
18,1,71,full_threshold_0p5,18,16,16,15
18,1,71,cropped_threshold_0p5,18,16,16,15
18,1,71,cropped_calibrated,3,2,3,2
18,1,71,cropped_fixed_budget,42,45,28,34
18,2,73,full_threshold_0p5,20,18,13,14
18,2,73,cropped_threshold_0p5,20,18,13,14
18,2,73,cropped_calibrated,2,1,2,1
18,2,73,cropped_fixed_budget,47,45,24,30
18,3,92,full_threshold_0p5,62,60,50,51
18,3,92,cropped_threshold_0p5,60,59,50,51
18,3,92,cropped_calibrated,2,1,2,1
18,3,92,cropped_fixed_budget,50,45,27,27
18,4,86,full_threshold_0p5,93,115,91,114
18,4,86,cropped_threshold_0p5,86,109,86,109
18,4,86,cropped_calibrated,5,3,3,2
18,4,86,cropped_fixed_budget,52,45,18,17
18,5,25,full_threshold_0p5,50,44,13,12
18,5,25,cropped_threshold_0p5,21,19,11,12
18,5,25,cropped_calibrated,5,3,3,2
18,5,25,cropped_fixed_budget,25,45,25,45
18,6,74,full_threshold_0p5,27,25,19,20
18,6,74,cropped_threshold_0p5,27,25,19,20
18,6,74,cropped_calibrated,3,2,3,2
18,6,74,cropped_fixed_budget,47,45,27,31
18,7,23,full_threshold_0p5,96,102,96,102
18,7,23,cropped_threshold_0p5,23,27,23,27
18,7,23,cropped_calibrated,12,8,6,5
18,7,23,cropped_fixed_budget,23,45,23,45
18,8,49,full_threshold_0p5,43,40,21,24
18,8,49,cropped_threshold_0p5,28,29,21,24
18,8,49,cropped_calibrated,3,2,3,2
18,8,49,cropped_fixed_budget,36,45,36,45
18,9,85,full_threshold_0p5,20,24,20,24
18,9,85,cropped_threshold_0p5,20,24,20,24
18,9,85,cropped_calibrated,9,6,3,2
18,9,85,cropped_fixed_budget,40,45,25,36
18,10,74,full_threshold_0p5,17,16,17,16
18,10,74,cropped_threshold_0p5,17,16,17,16
18,10,74,cropped_calibrated,5,4,5,4
18,10,74,cropped_fixed_budget,35,45,30,41
18,11,48,full_threshold_0p5,15,16,15,16
18,11,48,cropped_threshold_0p5,14,15,14,15
18,11,48,cropped_calibrated,2,1,2,1
18,11,48,cropped_fixed_budget,31,45,29,44
18,12,95,full_threshold_0p5,14,11,10,9
18,12,95,cropped_threshold_0p5,14,11,10,9
18,12,95,cropped_calibrated,3,2,3,2
18,12,95,cropped_fixed_budget,38,45,34,43
18,13,58,full_threshold_0p5,72,71,28,31
18,13,58,cropped_threshold_0p5,53,52,28,31
18,13,58,cropped_calibrated,4,3,4,3
18,13,58,cropped_fixed_budget,49,45,24,25
18,14,43,full_threshold_0p5,47,40,20,21
18,14,43,cropped_threshold_0p5,26,26,20,21
18,14,43,cropped_calibrated,2,1,2,1
18,14,43,cropped_fixed_budget,35,45,35,45
18,15,36,full_threshold_0p5,66,60,25,28
18,15,36,cropped_threshold_0p5,31,33,25,28
18,15,36,cropped_calibrated,5,3,3,2
18,15,36,cropped_fixed_budget,36,45,36,45
18,16,50,full_threshold_0p5,25,22,11,11
18,16,50,cropped_threshold_0p5,22,20,11,11
18,16,50,cropped_calibrated,2,1,2,1
18,16,50,cropped_fixed_budget,41,45,33,39
18,17,68,full_threshold_0p5,39,39,39,39
18,17,68,cropped_threshold_0p5,38,38,38,38
18,17,68,cropped_calibrated,4,2,2,1
18,17,68,cropped_fixed_budget,44,45,40,43
18,18,65,full_threshold_0p5,32,28,16,16
18,18,65,cropped_threshold_0p5,32,28,16,16
18,18,65,cropped_calibrated,3,2,3,2
18,18,65,cropped_fixed_budget,43,45,40,43
18,19,96,full_threshold_0p5,36,36,36,36
18,19,96,cropped_threshold_0p5,35,35,35,35
18,19,96,cropped_calibrated,8,7,8,7
18,19,96,cropped_fixed_budget,42,45,36,42
19,0,30,full_threshold_0p5,20,20,16,18
19,0,30,cropped_threshold_0p5,18,19,16,18
19,0,30,cropped_calibrated,7,5,4,3
19,0,30,cropped_fixed_budget,27,45,27,45
19,1,71,full_threshold_0p5,20,19,20,19
19,1,71,cropped_threshold_0p5,20,19,20,19
19,1,71,cropped_calibrated,10,8,6,5
19,1,71,cropped_fixed_budget,48,45,33,33
19,2,73,full_threshold_0p5,18,16,12,13
19,2,73,cropped_threshold_0p5,18,16,12,13
19,2,73,cropped_calibrated,4,3,4,3
19,2,73,cropped_fixed_budget,39,45,29,38
19,3,92,full_threshold_0p5,47,49,34,40
19,3,92,cropped_threshold_0p5,46,48,33,39
19,3,92,cropped_calibrated,2,1,2,1
19,3,92,cropped_fixed_budget,45,45,31,37
19,4,86,full_threshold_0p5,16,15,12,12
19,4,86,cropped_threshold_0p5,15,14,11,11
19,4,86,cropped_calibrated,5,4,5,4
19,4,86,cropped_fixed_budget,35,45,31,43
19,5,25,full_threshold_0p5,17,15,15,14
19,5,25,cropped_threshold_0p5,15,14,15,14
19,5,25,cropped_calibrated,4,3,4,3
19,5,25,cropped_fixed_budget,25,45,25,45
19,6,74,full_threshold_0p5,12,9,8,7
19,6,74,cropped_threshold_0p5,12,9,8,7
19,6,74,cropped_calibrated,2,1,2,1
19,6,74,cropped_fixed_budget,38,45,33,42
19,7,23,full_threshold_0p5,24,25,14,17
19,7,23,cropped_threshold_0p5,22,23,13,16
19,7,23,cropped_calibrated,4,2,2,1
19,7,23,cropped_fixed_budget,23,45,23,45
19,8,49,full_threshold_0p5,98,4405,98,4405
19,8,49,cropped_threshold_0p5,49,958,49,958
19,8,49,cropped_calibrated,45,62,43,61
19,8,49,cropped_fixed_budget,42,45,40,44
19,9,85,full_threshold_0p5,29,28,20,22
19,9,85,cropped_threshold_0p5,27,27,20,22
19,9,85,cropped_calibrated,5,4,5,4
19,9,85,cropped_fixed_budget,42,45,32,38
19,10,74,full_threshold_0p5,24,17,11,10
19,10,74,cropped_threshold_0p5,20,15,11,10
19,10,74,cropped_calibrated,2,1,2,1
19,10,74,cropped_fixed_budget,45,45,22,29
19,11,48,full_threshold_0p5,54,47,21,21
19,11,48,cropped_threshold_0p5,33,29,21,21
19,11,48,cropped_calibrated,4,2,2,1
19,11,48,cropped_fixed_budget,42,45,40,44
19,12,95,full_threshold_0p5,64,67,55,61
19,12,95,cropped_threshold_0p5,62,66,55,61
19,12,95,cropped_calibrated,2,1,2,1
19,12,95,cropped_fixed_budget,48,45,41,41
19,13,58,full_threshold_0p5,40,39,19,21
19,13,58,cropped_threshold_0p5,40,39,19,21
19,13,58,cropped_calibrated,4,3,4,3
19,13,58,cropped_fixed_budget,43,45,34,38
19,14,43,full_threshold_0p5,27,26,17,20
19,14,43,cropped_threshold_0p5,21,22,17,20
19,14,43,cropped_calibrated,6,5,6,5
19,14,43,cropped_fixed_budget,35,45,29,42
19,15,36,full_threshold_0p5,10,8,7,6
19,15,36,cropped_threshold_0p5,10,8,7,6
19,15,36,cropped_calibrated,4,3,4,3
19,15,36,cropped_fixed_budget,32,45,32,45
19,16,50,full_threshold_0p5,27,24,20,19
19,16,50,cropped_threshold_0p5,27,24,20,19
19,16,50,cropped_calibrated,4,2,2,1
19,16,50,cropped_fixed_budget,34,45,30,42
19,17,68,full_threshold_0p5,25,20,10,11
19,17,68,cropped_threshold_0p5,21,18,10,11
19,17,68,cropped_calibrated,4,3,4,3
19,17,68,cropped_fixed_budget,47,45,17,21
19,18,65,full_threshold_0p5,76,94,74,93
19,18,65,cropped_threshold_0p5,62,81,62,81
19,18,65,cropped_calibrated,11,9,9,8
19,18,65,cropped_fixed_budget,49,45,33,33
19,19,96,full_threshold_0p5,23,21,16,16
19,19,96,cropped_threshold_0p5,22,20,15,15
19,19,96,cropped_calibrated,4,3,4,3
19,19,96,cropped_fixed_budget,37,45,27,37
20,0,30,full_threshold_0p5,54,54,28,34
20,0,30,cropped_threshold_0p5,24,29,22,28
20,0,30,cropped_calibrated,7,5,4,3
20,0,30,cropped_fixed_budget,30,45,30,45
20,1,71,full_threshold_0p5,47,49,38,44
20,1,71,cropped_threshold_0p5,45,48,38,44
20,1,71,cropped_calibrated,5,3,3,2
20,1,71,cropped_fixed_budget,43,45,33,39
20,2,73,full_threshold_0p5,98,4748,98,4748
20,2,73,cropped_threshold_0p5,73,2623,73,2623
20,2,73,cropped_calibrated,73,2595,73,2595
20,2,73,cropped_fixed_budget,41,45,41,45
20,3,92,full_threshold_0p5,22,18,15,14
20,3,92,cropped_threshold_0p5,22,18,15,14
20,3,92,cropped_calibrated,2,1,2,1
20,3,92,cropped_fixed_budget,36,45,34,44
20,4,86,full_threshold_0p5,12,11,10,10
20,4,86,cropped_threshold_0p5,10,10,10,10
20,4,86,cropped_calibrated,6,5,6,5
20,4,86,cropped_fixed_budget,38,45,31,40
20,5,25,full_threshold_0p5,56,58,23,28
20,5,25,cropped_threshold_0p5,20,25,20,25
20,5,25,cropped_calibrated,4,2,2,1
20,5,25,cropped_fixed_budget,25,45,25,45
20,6,74,full_threshold_0p5,30,26,18,18
20,6,74,cropped_threshold_0p5,30,26,18,18
20,6,74,cropped_calibrated,3,2,3,2
20,6,74,cropped_fixed_budget,49,45,21,24
20,7,23,full_threshold_0p5,70,72,41,41
20,7,23,cropped_threshold_0p5,15,17,15,17
20,7,23,cropped_calibrated,4,2,2,1
20,7,23,cropped_fixed_budget,23,45,23,45
20,8,49,full_threshold_0p5,82,86,82,86
20,8,49,cropped_threshold_0p5,46,49,46,49
20,8,49,cropped_calibrated,6,5,6,5
20,8,49,cropped_fixed_budget,44,45,44,45
20,9,85,full_threshold_0p5,69,101,55,91
20,9,85,cropped_threshold_0p5,67,100,55,91
20,9,85,cropped_calibrated,4,2,2,1
20,9,85,cropped_fixed_budget,44,45,36,40
20,10,74,full_threshold_0p5,40,41,34,37
20,10,74,cropped_threshold_0p5,40,41,34,37
20,10,74,cropped_calibrated,2,1,2,1
20,10,74,cropped_fixed_budget,44,45,38,41
20,11,48,full_threshold_0p5,78,78,75,76
20,11,48,cropped_threshold_0p5,47,46,44,44
20,11,48,cropped_calibrated,2,1,2,1
20,11,48,cropped_fixed_budget,47,45,32,32
20,12,95,full_threshold_0p5,22,25,18,23
20,12,95,cropped_threshold_0p5,20,24,18,23
20,12,95,cropped_calibrated,2,1,2,1
20,12,95,cropped_fixed_budget,40,45,25,34
20,13,58,full_threshold_0p5,54,49,26,25
20,13,58,cropped_threshold_0p5,52,48,26,25
20,13,58,cropped_calibrated,2,1,2,1
20,13,58,cropped_fixed_budget,49,45,25,24
20,14,43,full_threshold_0p5,13,11,11,10
20,14,43,cropped_threshold_0p5,12,10,10,9
20,14,43,cropped_calibrated,8,7,8,7
20,14,43,cropped_fixed_budget,34,45,31,43
20,15,36,full_threshold_0p5,14,13,10,11
20,15,36,cropped_threshold_0p5,10,11,10,11
20,15,36,cropped_calibrated,3,2,3,2
20,15,36,cropped_fixed_budget,29,45,29,45
20,16,50,full_threshold_0p5,35,44,30,41
20,16,50,cropped_threshold_0p5,35,44,30,41
20,16,50,cropped_calibrated,11,10,11,10
20,16,50,cropped_fixed_budget,35,45,30,42
20,17,68,full_threshold_0p5,41,35,17,16
20,17,68,cropped_threshold_0p5,35,31,15,14
20,17,68,cropped_calibrated,4,2,2,1
20,17,68,cropped_fixed_budget,48,45,28,28
20,18,65,full_threshold_0p5,98,4721,98,4721
20,18,65,cropped_threshold_0p5,65,2048,65,2048
20,18,65,cropped_calibrated,65,339,65,339
20,18,65,cropped_fixed_budget,39,45,36,43
20,19,96,full_threshold_0p5,24,24,16,19
20,19,96,cropped_threshold_0p5,23,23,15,18
20,19,96,cropped_calibrated,8,7,8,7
20,19,96,cropped_fixed_budget,40,45,27,37
21,0,30,full_threshold_0p5,19,16,11,10
21,0,30,cropped_threshold_0p5,11,10,11,10
21,0,30,cropped_calibrated,2,1,2,1
21,0,30,cropped_fixed_budget,28,45,26,44
21,1,71,full_threshold_0p5,15,14,13,13
21,1,71,cropped_threshold_0p5,15,14,13,13
21,1,71,cropped_calibrated,2,1,2,1
21,1,71,cropped_fixed_budget,41,45,24,32
21,2,73,full_threshold_0p5,26,27,26,27
21,2,73,cropped_threshold_0p5,22,22,15,16
21,2,73,cropped_calibrated,2,1,2,1
21,2,73,cropped_fixed_budget,25,45,25,45
21,3,92,full_threshold_0p5,23,30,20,28
21,3,92,cropped_threshold_0p5,23,30,20,28
21,3,92,cropped_calibrated,5,4,5,4
